show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,duration_num,duration_unit,genres,year_added,month_added,director_norm,first_director,is_movie,num_genres,title_word_count,is_recent_added,quarter_added,month_name,desc_for_rec
s7302,TV Show,Life Story,Alastair Fothergill,United Kingdom,20-06-2016,2014,TV-14,1 Season,"British TV Shows, Docuseries, Science & Nature TV",1,Season,"['British TV Shows', ' Docuseries', ' Science & Nature TV']",2016,6,alastair fothergill,alastair fothergill,0,3,2,0,2016Q2,June,"Life Story British TV Shows, Docuseries, Science & Nature TV"
s7571,Movie,Nature: Raising the Dinosaur Giant,Alastair Fothergill,United Kingdom,01-03-2017,2016,TV-G,53 min,Documentaries,53,min,['Documentaries'],2017,3,alastair fothergill,alastair fothergill,1,1,5,0,2017Q1,March,Nature: Raising the Dinosaur Giant Documentaries
s7572,TV Show,Nature's Great Events (2009),Alastair Fothergill,United Kingdom,10-10-2015,2009,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",1,Season,"['British TV Shows', ' Docuseries', ' Science & Nature TV']",2015,10,alastair fothergill,alastair fothergill,0,3,4,0,2015Q4,October,"Nature's Great Events (2009) British TV Shows, Docuseries, Science & Nature TV"
s7573,TV Show,Nature's Great Events: Diaries,Alastair Fothergill,United Kingdom,22-04-2015,2009,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",1,Season,"['British TV Shows', ' Docuseries', ' Science & Nature TV']",2015,4,alastair fothergill,alastair fothergill,0,3,4,0,2015Q2,April,"Nature's Great Events: Diaries British TV Shows, Docuseries, Science & Nature TV"
s7748,TV Show,Planet Earth II,Alastair Fothergill,United Kingdom,25-12-2017,2016,TV-G,1 Season,"British TV Shows, Docuseries, Science & Nature TV",1,Season,"['British TV Shows', ' Docuseries', ' Science & Nature TV']",2017,12,alastair fothergill,alastair fothergill,0,3,3,0,2017Q4,December,"Planet Earth II British TV Shows, Docuseries, Science & Nature TV"
s8354,TV Show,The Hunt,Alastair Fothergill,United Kingdom,14-05-2017,2015,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",1,Season,"['British TV Shows', ' Docuseries', ' Science & Nature TV']",2017,5,alastair fothergill,alastair fothergill,0,3,2,0,2017Q2,May,"The Hunt British TV Shows, Docuseries, Science & Nature TV"
s8412,TV Show,The Making of Frozen Planet,Alastair Fothergill,United Kingdom,28-01-2016,2012,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",1,Season,"['British TV Shows', ' Docuseries', ' Science & Nature TV']",2016,1,alastair fothergill,alastair fothergill,0,3,5,0,2016Q1,January,"The Making of Frozen Planet British TV Shows, Docuseries, Science & Nature TV"
s40,TV Show,Chhota Bheem,Rajiv Chilaka,India,16-09-2021,2021,TV-Y7,3 Seasons,Kids' TV,3,Seasons,"[""Kids' TV""]",2021,9,rajiv chilaka,rajiv chilaka,0,1,2,1,2021Q3,September,Chhota Bheem Kids' TV
s1554,Movie,The Netflix Afterparty: The Best Shows of The Worst Year,"Krysia Plonka, Kristian Mercado",United States,13-12-2020,2020,TV-MA,59 min,Comedies,59,min,['Comedies'],2020,12,"krysia plonka, kristian mercado",krysia plonka,1,1,10,1,2020Q4,December,The Netflix Afterparty: The Best Shows of The Worst Year Comedies
s8438,TV Show,The Netflix Afterparty,"Krysia Plonka, Kristian Mercado",United States,02-01-2021,2021,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",1,Season,"['Stand-Up Comedy & Talk Shows', ' TV Comedies']",2021,1,"krysia plonka, kristian mercado",krysia plonka,0,2,3,1,2021Q1,January,"The Netflix Afterparty Stand-Up Comedy & Talk Shows, TV Comedies"
s2441,Movie,True: Rainbow Rescue,"Mark Thornton, Todd Kauffman",Canada,02-06-2020,2020,TV-Y,24 min,Children & Family Movies,24,min,['Children & Family Movies'],2020,6,"mark thornton, todd kauffman",mark thornton,1,1,3,1,2020Q2,June,True: Rainbow Rescue Children & Family Movies
s2543,TV Show,True: Terrific Tales,"Mark Thornton, Todd Kauffman",Canada,12-05-2020,2020,TV-Y,1 Season,Kids' TV,1,Season,"[""Kids' TV""]",2020,5,"mark thornton, todd kauffman",mark thornton,0,1,3,1,2020Q2,May,True: Terrific Tales Kids' TV
s3351,Movie,True: Grabbleapple Harvest,"Mark Thornton, Todd Kauffman",Canada,01-11-2019,2019,TV-Y,24 min,Children & Family Movies,24,min,['Children & Family Movies'],2019,11,"mark thornton, todd kauffman",mark thornton,1,1,3,1,2019Q4,November,True: Grabbleapple Harvest Children & Family Movies
s3509,Movie,True: Tricky Treat Day,"Mark Thornton, Todd Kauffman",Canada,20-09-2019,2019,TV-Y,24 min,Children & Family Movies,24,min,['Children & Family Movies'],2019,9,"mark thornton, todd kauffman",mark thornton,1,1,4,1,2019Q3,September,True: Tricky Treat Day Children & Family Movies
s3554,TV Show,True and the Rainbow Kingdom,"Mark Thornton, Todd Kauffman",United States,30-08-2019,2019,TV-Y,3 Seasons,Kids' TV,3,Seasons,"[""Kids' TV""]",2019,8,"mark thornton, todd kauffman",mark thornton,0,1,5,1,2019Q3,August,True and the Rainbow Kingdom Kids' TV
s4241,Movie,Sam Kinison: The Scream Continues,Walter C. Miller,United States,31-12-2018,2016,TV-MA,29 min,Documentaries,29,min,['Documentaries'],2018,12,walter c. miller,walter c. miller,1,1,5,0,2018Q4,December,Sam Kinison: The Scream Continues Documentaries
s1315,TV Show,Chappelle's Show,Stan Lathan,United States,12-02-2021,2005,TV-MA,2 Seasons,TV Comedies,2,Seasons,['TV Comedies'],2021,2,stan lathan,stan lathan,0,1,2,1,2021Q1,February,Chappelle's Show TV Comedies
s2,TV Show,Blood & Water,Not Given,South Africa,24-09-2021,2021,TV-MA,2 Seasons,"International TV Shows, TV Dramas, TV Mysteries",2,Seasons,"['International TV Shows', ' TV Dramas', ' TV Mysteries']",2021,9,not given,not given,0,3,3,1,2021Q3,September,"Blood & Water International TV Shows, TV Dramas, TV Mysteries"
s325,TV Show,44 Cats,Not Given,Italy,01-08-2021,2020,TV-Y7,3 Seasons,Kids' TV,3,Seasons,"[""Kids' TV""]",2021,8,not given,not given,0,1,2,1,2021Q3,August,44 Cats Kids' TV
s5,TV Show,Kota Factory,Not Given,India,24-09-2021,2021,TV-MA,2 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies",2,Seasons,"['International TV Shows', ' Romantic TV Shows', ' TV Comedies']",2021,9,not given,not given,0,3,2,1,2021Q3,September,"Kota Factory International TV Shows, Romantic TV Shows, TV Comedies"
s16,TV Show,Dear White People,Not Given,United States,22-09-2021,2021,TV-MA,4 Seasons,"TV Comedies, TV Dramas",4,Seasons,"['TV Comedies', ' TV Dramas']",2021,9,not given,not given,0,2,3,1,2021Q3,September,"Dear White People TV Comedies, TV Dramas"
s18,TV Show,Falsa identidad,Not Given,Mexico,22-09-2021,2020,TV-MA,2 Seasons,"Crime TV Shows, Spanish-Language TV Shows, TV Dramas",2,Seasons,"['Crime TV Shows', ' Spanish-Language TV Shows', ' TV Dramas']",2021,9,not given,not given,0,3,2,1,2021Q3,September,"Falsa identidad Crime TV Shows, Spanish-Language TV Shows, TV Dramas"
s22,TV Show,Resurrection: Ertugrul,Not Given,Turkey,22-09-2021,2018,TV-14,5 Seasons,"International TV Shows, TV Action & Adventure, TV Dramas",5,Seasons,"['International TV Shows', ' TV Action & Adventure', ' TV Dramas']",2021,9,not given,not given,0,3,2,1,2021Q3,September,"Resurrection: Ertugrul International TV Shows, TV Action & Adventure, TV Dramas"
s26,TV Show,Love on the Spectrum,Not Given,Australia,21-09-2021,2021,TV-14,2 Seasons,"Docuseries, International TV Shows, Reality TV",2,Seasons,"['Docuseries', ' International TV Shows', ' Reality TV']",2021,9,not given,not given,0,3,4,1,2021Q3,September,"Love on the Spectrum Docuseries, International TV Shows, Reality TV"
s33,TV Show,Sex Education,Not Given,United Kingdom,17-09-2021,2020,TV-MA,3 Seasons,"British TV Shows, International TV Shows, TV Comedies",3,Seasons,"['British TV Shows', ' International TV Shows', ' TV Comedies']",2021,9,not given,not given,0,3,2,1,2021Q3,September,"Sex Education British TV Shows, International TV Shows, TV Comedies"
s38,TV Show,Angry Birds,Not Given,Finland,16-09-2021,2018,TV-Y7,1 Season,"Kids' TV, TV Comedies",1,Season,"[""Kids' TV"", ' TV Comedies']",2021,9,not given,not given,0,2,2,1,2021Q3,September,"Angry Birds Kids' TV, TV Comedies"
s41,TV Show,He-Man and the Masters of the Universe,Not Given,United States,16-09-2021,2021,TV-Y7,1 Season,"Kids' TV, TV Sci-Fi & Fantasy",1,Season,"[""Kids' TV"", ' TV Sci-Fi & Fantasy']",2021,9,not given,not given,0,2,7,1,2021Q3,September,"He-Man and the Masters of the Universe Kids' TV, TV Sci-Fi & Fantasy"
s50,TV Show,Castle and Castle,Not Given,Nigeria,15-09-2021,2021,TV-MA,2 Seasons,"International TV Shows, TV Dramas",2,Seasons,"['International TV Shows', ' TV Dramas']",2021,9,not given,not given,0,2,3,1,2021Q3,September,"Castle and Castle International TV Shows, TV Dramas"
s51,TV Show,Dharmakshetra,Not Given,India,15-09-2021,2014,TV-PG,1 Season,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy",1,Season,"['International TV Shows', ' TV Dramas', ' TV Sci-Fi & Fantasy']",2021,9,not given,not given,0,3,1,1,2021Q3,September,"Dharmakshetra International TV Shows, TV Dramas, TV Sci-Fi & Fantasy"
s66,TV Show,Numberblocks,Not Given,United Kingdom,15-09-2021,2021,TV-Y,6 Seasons,Kids' TV,6,Seasons,"[""Kids' TV""]",2021,9,not given,not given,0,1,1,1,2021Q3,September,Numberblocks Kids' TV
s67,TV Show,Raja Rasoi Aur Anya Kahaniyan,Not Given,India,15-09-2021,2014,TV-G,1 Season,"Docuseries, International TV Shows",1,Season,"['Docuseries', ' International TV Shows']",2021,9,not given,not given,0,2,5,1,2021Q3,September,"Raja Rasoi Aur Anya Kahaniyan Docuseries, International TV Shows"
s68,TV Show,Saved by the Bell,Not Given,United States,15-09-2021,1994,TV-PG,9 Seasons,"Kids' TV, TV Comedies",9,Seasons,"[""Kids' TV"", ' TV Comedies']",2021,9,not given,not given,0,2,4,1,2021Q3,September,"Saved by the Bell Kids' TV, TV Comedies"
s70,TV Show,Stories by Rabindranath Tagore,Not Given,India,15-09-2021,2015,TV-PG,1 Season,"International TV Shows, TV Dramas",1,Season,"['International TV Shows', ' TV Dramas']",2021,9,not given,not given,0,2,4,1,2021Q3,September,"Stories by Rabindranath Tagore International TV Shows, TV Dramas"
s11,TV Show,"Vendetta: Truth, Lies and The Mafia",Not Given,Pakistan,24-09-2021,2021,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",1,Season,"['Crime TV Shows', ' Docuseries', ' International TV Shows']",2021,9,not given,not given,0,3,6,1,2021Q3,September,"Vendetta: Truth, Lies and The Mafia Crime TV Shows, Docuseries, International TV Shows"
s73,TV Show,Jack Whitehall: Travels with My Father,Not Given,United Kingdom,14-09-2021,2021,TV-MA,5 Seasons,"British TV Shows, Docuseries, International TV Shows",5,Seasons,"['British TV Shows', ' Docuseries', ' International TV Shows']",2021,9,not given,not given,0,3,6,1,2021Q3,September,"Jack Whitehall: Travels with My Father British TV Shows, Docuseries, International TV Shows"
s77,TV Show,Yowamushi Pedal,Not Given,Japan,14-09-2021,2013,TV-14,1 Season,"Anime Series, International TV Shows",1,Season,"['Anime Series', ' International TV Shows']",2021,9,not given,not given,0,2,2,1,2021Q3,September,"Yowamushi Pedal Anime Series, International TV Shows"
s83,TV Show,Lucifer,Not Given,United States,10-09-2021,2021,TV-14,6 Seasons,"Crime TV Shows, TV Comedies, TV Dramas",6,Seasons,"['Crime TV Shows', ' TV Comedies', ' TV Dramas']",2021,9,not given,not given,0,3,1,1,2021Q3,September,"Lucifer Crime TV Shows, TV Comedies, TV Dramas"
s93,TV Show,Into the Night,Not Given,Belgium,08-09-2021,2021,TV-MA,2 Seasons,"International TV Shows, TV Dramas, TV Mysteries",2,Seasons,"['International TV Shows', ' TV Dramas', ' TV Mysteries']",2021,9,not given,not given,0,3,3,1,2021Q3,September,"Into the Night International TV Shows, TV Dramas, TV Mysteries"
s96,TV Show,The Circle,Not Given,United States,08-09-2021,2021,TV-MA,3 Seasons,Reality TV,3,Seasons,['Reality TV'],2021,9,not given,not given,0,1,2,1,2021Q3,September,The Circle Reality TV
s98,TV Show,Kid Cosmic,Not Given,United States,07-09-2021,2021,TV-Y7,2 Seasons,"Kids' TV, TV Comedies, TV Sci-Fi & Fantasy",2,Seasons,"[""Kids' TV"", ' TV Comedies', ' TV Sci-Fi & Fantasy']",2021,9,not given,not given,0,3,2,1,2021Q3,September,"Kid Cosmic Kids' TV, TV Comedies, TV Sci-Fi & Fantasy"
s99,TV Show,Octonauts: Above & Beyond,Not Given,United Kingdom,07-09-2021,2021,TV-Y,1 Season,"British TV Shows, Kids' TV",1,Season,"['British TV Shows', "" Kids' TV""]",2021,9,not given,not given,0,2,4,1,2021Q3,September,"Octonauts: Above & Beyond British TV Shows, Kids' TV"
s100,TV Show,On the Verge,Not Given,France,07-09-2021,2021,TV-MA,1 Season,"TV Comedies, TV Dramas",1,Season,"['TV Comedies', ' TV Dramas']",2021,9,not given,not given,0,2,3,1,2021Q3,September,"On the Verge TV Comedies, TV Dramas"
s105,TV Show,Tayo the Little Bus,Not Given,South Korea,06-09-2021,2016,TV-Y,2 Seasons,"Kids' TV, Korean TV Shows",2,Seasons,"[""Kids' TV"", ' Korean TV Shows']",2021,9,not given,not given,0,2,4,1,2021Q3,September,"Tayo the Little Bus Kids' TV, Korean TV Shows"
s107,TV Show,Bunk'd,Not Given,United States,05-09-2021,2021,TV-G,5 Seasons,"Kids' TV, TV Comedies",5,Seasons,"[""Kids' TV"", ' TV Comedies']",2021,9,not given,not given,0,2,1,1,2021Q3,September,"Bunk'd Kids' TV, TV Comedies"
s109,TV Show,Dive Club,Not Given,Australia,03-09-2021,2021,TV-G,1 Season,"Kids' TV, TV Dramas, Teen TV Shows",1,Season,"[""Kids' TV"", ' TV Dramas', ' Teen TV Shows']",2021,9,not given,not given,0,3,2,1,2021Q3,September,"Dive Club Kids' TV, TV Dramas, Teen TV Shows"
s110,TV Show,La casa de papel,Not Given,Spain,03-09-2021,2021,TV-MA,5 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",5,Seasons,"['Crime TV Shows', ' International TV Shows', ' Spanish-Language TV Shows']",2021,9,not given,not given,0,3,4,1,2021Q3,September,"La casa de papel Crime TV Shows, International TV Shows, Spanish-Language TV Shows"
s112,TV Show,Sharkdog,Not Given,United States,03-09-2021,2021,TV-Y,1 Season,Kids' TV,1,Season,"[""Kids' TV""]",2021,9,not given,not given,0,1,1,1,2021Q3,September,Sharkdog Kids' TV
s121,TV Show,Heroes of Goo Jit Zu,Not Given,Australia,02-09-2021,2021,TV-Y7,1 Season,"Kids' TV, TV Comedies",1,Season,"[""Kids' TV"", ' TV Comedies']",2021,9,not given,not given,0,2,5,1,2021Q3,September,"Heroes of Goo Jit Zu Kids' TV, TV Comedies"
s125,TV Show,Pororo - The Little Penguin,Not Given,South Korea,02-09-2021,2013,TV-Y7,3 Seasons,"Kids' TV, Korean TV Shows",3,Seasons,"[""Kids' TV"", ' Korean TV Shows']",2021,9,not given,not given,0,2,5,1,2021Q3,September,"Pororo - The Little Penguin Kids' TV, Korean TV Shows"
s126,TV Show,Q-Force,Not Given,United States,02-09-2021,2021,TV-MA,1 Season,"Crime TV Shows, TV Action & Adventure, TV Comedies",1,Season,"['Crime TV Shows', ' TV Action & Adventure', ' TV Comedies']",2021,9,not given,not given,0,3,1,1,2021Q3,September,"Q-Force Crime TV Shows, TV Action & Adventure, TV Comedies"
s154,TV Show,Kid-E-Cats,Not Given,Russia,01-09-2021,2016,TV-Y,2 Seasons,Kids' TV,2,Seasons,"[""Kids' TV""]",2021,9,not given,not given,0,1,1,1,2021Q3,September,Kid-E-Cats Kids' TV
s155,TV Show,Kuroko's Basketball,Not Given,Japan,01-09-2021,2015,TV-MA,3 Seasons,"Anime Series, International TV Shows, Teen TV Shows",3,Seasons,"['Anime Series', ' International TV Shows', ' Teen TV Shows']",2021,9,not given,not given,0,3,2,1,2021Q3,September,"Kuroko's Basketball Anime Series, International TV Shows, Teen TV Shows"
s161,TV Show,Major Dad,Not Given,United States,01-09-2021,1992,TV-PG,4 Seasons,TV Comedies,4,Seasons,['TV Comedies'],2021,9,not given,not given,0,1,2,1,2021Q3,September,Major Dad TV Comedies
s185,TV Show,Sparking Joy,Not Given,United States,31-08-2021,2021,TV-PG,1 Season,Reality TV,1,Season,['Reality TV'],2021,8,not given,not given,0,1,2,1,2021Q3,August,Sparking Joy Reality TV
s194,TV Show,D.P.,Not Given,South Korea,27-08-2021,2021,TV-MA,1 Season,"International TV Shows, TV Dramas",1,Season,"['International TV Shows', ' TV Dramas']",2021,8,not given,not given,0,2,1,1,2021Q3,August,"D.P. International TV Shows, TV Dramas"
s213,TV Show,Rebellion,Not Given,Ireland,27-08-2021,2016,TV-MA,2 Seasons,"International TV Shows, TV Dramas",2,Seasons,"['International TV Shows', ' TV Dramas']",2021,8,not given,not given,0,2,1,1,2021Q3,August,"Rebellion International TV Shows, TV Dramas"
s124,TV Show,Luv Kushh,Not Given,Pakistan,02-09-2021,2012,TV-Y7,1 Season,Kids' TV,1,Season,"[""Kids' TV""]",2021,9,not given,not given,0,1,2,1,2021Q3,September,Luv Kushh Kids' TV
s220,TV Show,EDENS ZERO,Not Given,Japan,26-08-2021,2021,TV-14,1 Season,"Anime Series, International TV Shows",1,Season,"['Anime Series', ' International TV Shows']",2021,8,not given,not given,0,2,2,1,2021Q3,August,"EDENS ZERO Anime Series, International TV Shows"
s221,TV Show,Family Reunion,Not Given,United States,26-08-2021,2021,TV-PG,4 Seasons,"Kids' TV, TV Comedies",4,Seasons,"[""Kids' TV"", ' TV Comedies']",2021,8,not given,not given,0,2,2,1,2021Q3,August,"Family Reunion Kids' TV, TV Comedies"
s233,TV Show,Wheel of Fortune,Not Given,United States,25-08-2021,2019,TV-G,3 Seasons,Reality TV,3,Seasons,['Reality TV'],2021,8,not given,not given,0,1,3,1,2021Q3,August,Wheel of Fortune Reality TV
s242,TV Show,Manifest,Not Given,United States,21-08-2021,2021,TV-14,3 Seasons,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy",3,Seasons,"['TV Dramas', ' TV Mysteries', ' TV Sci-Fi & Fantasy']",2021,8,not given,not given,0,3,1,1,2021Q3,August,"Manifest TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy"
s255,TV Show,Go! Go! Cory Carson,Not Given,United States,18-08-2021,2021,TV-Y,5 Seasons,Kids' TV,5,Seasons,"[""Kids' TV""]",2021,8,not given,not given,0,1,4,1,2021Q3,August,Go! Go! Cory Carson Kids' TV
s264,TV Show,Mother Goose Club,Not Given,United States,16-08-2021,2016,TV-Y,2 Seasons,Kids' TV,2,Seasons,"[""Kids' TV""]",2021,8,not given,not given,0,1,3,1,2021Q3,August,Mother Goose Club Kids' TV
s266,TV Show,Rascal Does Not Dream of Bunny Girl Senpai,Not Given,Japan,15-08-2021,2018,TV-14,1 Season,"Anime Series, International TV Shows, Romantic TV Shows",1,Season,"['Anime Series', ' International TV Shows', ' Romantic TV Shows']",2021,8,not given,not given,0,3,8,1,2021Q3,August,"Rascal Does Not Dream of Bunny Girl Senpai Anime Series, International TV Shows, Romantic TV Shows"
s267,TV Show,The Creative Indians,Not Given,India,15-08-2021,2020,TV-MA,1 Season,"Docuseries, International TV Shows",1,Season,"['Docuseries', ' International TV Shows']",2021,8,not given,not given,0,2,3,1,2021Q3,August,"The Creative Indians Docuseries, International TV Shows"
s270,TV Show,Winx Club,Not Given,Italy,15-08-2021,2015,TV-Y7,2 Seasons,Kids' TV,2,Seasons,"[""Kids' TV""]",2021,8,not given,not given,0,1,2,1,2021Q3,August,Winx Club Kids' TV
